complex_0.pdb   14.138239860534668
complex_1.pdb   12.786584854125977
complex_30.pdb   15.001978874206543
complex_31.pdb   14.293157577514648
complex_32.pdb   18.946063995361328
complex_33.pdb   21.60283088684082
complex_34.pdb   18.87039566040039
complex_35.pdb   15.782587051391602
complex_36.pdb   13.655219078063965
complex_37.pdb   20.385419845581055
complex_38.pdb   13.83956241607666
complex_39.pdb   17.753515243530273
complex_3.pdb   19.278099060058594
complex_40.pdb   12.446624755859375
complex_41.pdb   15.32141399383545
complex_42.pdb   23.24711036682129
complex_43.pdb   15.461974143981934
complex_44.pdb   14.93730640411377
complex_45.pdb   19.022249221801758
complex_46.pdb   19.17076301574707
complex_47.pdb   15.557638168334961
complex_48.pdb   11.488723754882813
complex_49.pdb   13.123258590698242
complex_4.pdb   15.50160026550293
complex_50.pdb   13.70926570892334
complex_51.pdb   16.290754318237305
complex_52.pdb   22.923425674438477
complex_53.pdb   15.413187026977539
complex_54.pdb   17.96825408935547
complex_55.pdb   9.334748268127441
complex_56.pdb   12.89948844909668
complex_57.pdb   12.507627487182617
complex_58.pdb   28.101144790649414
complex_59.pdb   21.32109260559082
complex_5.pdb   28.63844108581543
complex_60.pdb   27.83898162841797
complex_61.pdb   12.371357917785645
complex_62.pdb   21.477210998535156
complex_63.pdb   19.130069732666016
complex_64.pdb   12.005073547363281
complex_65.pdb   26.228500366210938
complex_66.pdb   19.11187171936035
complex_67.pdb   13.591975212097168
complex_68.pdb   13.165345191955566
complex_69.pdb   14.001307487487793
complex_6.pdb   19.223289489746094
complex_70.pdb   15.123872756958008
complex_71.pdb   12.301223754882813
complex_72.pdb   15.02660846710205
complex_73.pdb   24.868879318237305
complex_74.pdb   14.594913482666016
complex_75.pdb   15.516535758972168
complex_76.pdb   14.199036598205566
complex_77.pdb   15.474677085876465
complex_78.pdb   14.112462997436523
complex_79.pdb   22.045574188232422
complex_7.pdb   21.661008834838867
complex_80.pdb   18.343833923339844
complex_81.pdb   13.799991607666016
complex_82.pdb   15.65716552734375
complex_83.pdb   14.566781044006348
complex_84.pdb   16.624067306518555
complex_85.pdb   17.22818946838379
complex_86.pdb   13.777342796325684
complex_87.pdb   19.506732940673828
complex_88.pdb   10.748621940612793
complex_89.pdb   12.90147590637207
complex_8.pdb   28.422212600708008
complex_90.pdb   20.403118133544922
complex_91.pdb   14.766417503356934
complex_92.pdb   17.62959861755371
complex_93.pdb   23.589561462402344
complex_94.pdb   15.97092342376709
complex_95.pdb   26.487430572509766
complex_96.pdb   13.341214179992676
complex_97.pdb   15.790528297424316
complex_98.pdb   9.313619613647461
complex_99.pdb   25.334596633911133
complex_9.pdb   15.133142471313477
native_rcsb_xleap.pdb   0.0
