ch_complex.102.pdb   22.09775733947754
ch_complex.105.pdb   15.849031448364258
ch_complex.107.pdb   17.34136199951172
ch_complex.113.pdb   17.524505615234375
ch_complex.114.pdb   15.825874328613281
ch_complex.116.pdb   19.089632034301758
ch_complex.118.pdb   17.377410888671875
ch_complex.11.pdb   15.994542121887207
ch_complex.126.pdb   16.819774627685547
ch_complex.12.pdb   10.966876983642578
ch_complex.131.pdb   15.554224014282227
ch_complex.134.pdb   11.795686721801758
ch_complex.135.pdb   18.0294189453125
ch_complex.139.pdb   16.98621368408203
ch_complex.143.pdb   17.503572463989258
ch_complex.146.pdb   14.884271621704102
ch_complex.149.pdb   23.67137908935547
ch_complex.150.pdb   15.576364517211914
ch_complex.155.pdb   17.637300491333008
ch_complex.159.pdb   15.034554481506348
ch_complex.162.pdb   16.08408546447754
ch_complex.165.pdb   11.898469924926758
ch_complex.168.pdb   16.06943702697754
ch_complex.170.pdb   15.689963340759277
ch_complex.178.pdb   19.609270095825195
ch_complex.184.pdb   14.893735885620117
ch_complex.18.pdb   16.23367691040039
ch_complex.196.pdb   13.69735050201416
ch_complex.197.pdb   16.50129508972168
ch_complex.1.pdb   15.969972610473633
ch_complex.201.pdb   19.770103454589844
ch_complex.203.pdb   17.38298988342285
ch_complex.209.pdb   16.806032180786133
ch_complex.211.pdb   14.877596855163574
ch_complex.213.pdb   14.713203430175781
ch_complex.215.pdb   15.508782386779785
ch_complex.216.pdb   19.5228271484375
ch_complex.217.pdb   19.83661460876465
ch_complex.21.pdb   12.150362968444824
ch_complex.220.pdb   22.180784225463867
ch_complex.225.pdb   15.564844131469727
ch_complex.226.pdb   17.61444854736328
ch_complex.229.pdb   14.424861907958984
ch_complex.22.pdb   14.551939010620117
ch_complex.236.pdb   15.556565284729004
ch_complex.246.pdb   16.887048721313477
ch_complex.248.pdb   14.68589973449707
ch_complex.255.pdb   14.532126426696777
ch_complex.256.pdb   14.10068416595459
ch_complex.257.pdb   18.865718841552734
ch_complex.25.pdb   19.038551330566406
ch_complex.260.pdb   14.300824165344238
ch_complex.265.pdb   21.598922729492188
ch_complex.269.pdb   13.629511833190918
ch_complex.270.pdb   18.5556697845459
ch_complex.272.pdb   20.874242782592773
ch_complex.275.pdb   20.421321868896484
ch_complex.280.pdb   21.78629493713379
ch_complex.282.pdb   18.85658836364746
ch_complex.285.pdb   14.743490219116211
ch_complex.288.pdb   18.172624588012695
ch_complex.291.pdb   18.517305374145508
ch_complex.292.pdb   16.35161018371582
ch_complex.294.pdb   15.815250396728516
ch_complex.303.pdb   13.607141494750977
ch_complex.305.pdb   17.021684646606445
ch_complex.308.pdb   11.917515754699707
ch_complex.310.pdb   18.358858108520508
ch_complex.311.pdb   12.959653854370117
ch_complex.312.pdb   15.75419807434082
ch_complex.319.pdb   16.601627349853516
ch_complex.322.pdb   12.715153694152832
ch_complex.329.pdb   19.049802780151367
ch_complex.330.pdb   15.712322235107422
ch_complex.331.pdb   16.488252639770508
ch_complex.332.pdb   19.947925567626953
ch_complex.343.pdb   17.189388275146484
ch_complex.345.pdb   17.081417083740234
ch_complex.355.pdb   16.52362823486328
ch_complex.356.pdb   18.949678421020508
ch_complex.357.pdb   12.619453430175781
ch_complex.35.pdb   14.188209533691406
ch_complex.362.pdb   11.263900756835938
ch_complex.365.pdb   17.09880256652832
ch_complex.369.pdb   15.892154693603516
ch_complex.371.pdb   14.822813987731934
ch_complex.374.pdb   18.742061614990234
ch_complex.382.pdb   18.36231803894043
ch_complex.388.pdb   19.913101196289063
ch_complex.390.pdb   16.945253372192383
